5
14,46,99,44,42,40,40,00,40,40,40,00,40,40,40,40,40,00,42,16
14,46,99,45,42,42,45,00,00,00,00,00,00,00,00,00,00,00,42,16
14,43,00,46,41,42,43,44,45,46,40,41,42,43,44,45,46,00,42,16
14,43,00,41,42,43,44,45,46,40,41,42,43,44,45,46,40,00,41,16
14,41,00,00,00,99,00,00,00,99,00,00,00,99,00,00,99,00,00,16
14,41,40,41,42,43,44,45,46,40,41,42,43,44,45,46,40,00,41,16
14,00,00,00,44,00,00,00,00,00,00,00,42,42,42,42,42,00,41,16
14,00,60,00,43,00,00,00,42,00,00,00,46,45,00,00,00,00,41,16
14,00,61,00,44,00,62,00,45,00,40,00,63,00,00,43,00,00,41,16
14,00,62,00,43,00,00,00,42,00,00,00,41,44,44,44,44,44,44,16
14,00,63,00,44,00,62,00,45,00,40,00,00,00,00,00,00,62,00,16
14,00,00,00,43,00,00,00,42,00,00,00,46,40,40,40,40,40,40,16
14,00,00,00,44,00,00,00,45,00,40,00,00,00,00,00,00,00,00,16
14,00,00,00,00,00,00,00,42,00,00,00,41,00,43,00,43,60,43,16
13,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12
10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,11
14,02,99,40,42,44,63,44,40,00,00,40,60,00,40,42,40,00,62,16
14,99,99,00,41,00,00,44,40,00,00,40,41,00,00,41,00,00,40,16
14,40,41,00,43,00,43,40,41,00,00,41,41,42,00,43,00,41,42,16
14,42,41,00,00,00,43,40,42,00,00,42,42,43,00,00,00,44,46,16
14,40,00,00,43,00,00,44,42,00,00,43,44,00,00,43,00,00,45,16
14,00,00,42,45,44,00,00,44,00,00,44,00,00,44,43,44,00,00,16
14,60,41,42,43,44,45,00,00,00,00,00,00,45,43,42,43,45,63,16
14,40,41,42,43,44,45,00,46,00,00,46,46,45,44,43,42,41,40,16
14,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,16
14,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,16
14,40,41,42,43,44,45,00,46,00,00,46,00,45,44,43,42,41,40,16
14,00,45,43,42,43,45,00,00,00,00,00,00,45,43,42,43,45,60,16
14,00,00,44,43,44,00,00,44,00,00,44,00,00,44,43,44,00,00,16
14,45,00,00,43,00,00,44,43,00,00,43,44,00,00,43,00,00,45,16
14,46,44,00,00,00,43,42,42,00,00,42,42,43,00,00,00,44,46,16
14,42,41,00,43,00,42,41,41,00,00,41,41,42,00,43,00,41,42,16
14,40,00,00,41,00,00,41,40,00,00,40,41,00,00,41,00,00,40,16
14,63,00,40,42,40,00,62,40,00,00,40,61,00,40,42,40,00,30,16
13,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12
10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,11
14,02,00,41,44,45,45,42,42,46,46,40,40,44,44,42,42,41,41,16
14,99,00,41,44,45,45,42,42,46,46,40,40,44,44,42,42,41,41,16
14,00,00,42,42,45,45,41,41,46,46,42,42,46,46,42,42,45,45,16
14,00,00,42,42,45,45,41,41,46,46,42,42,46,46,42,42,45,45,16
14,00,00,00,62,00,00,00,00,63,00,42,41,44,44,43,43,40,40,16
14,00,46,46,42,42,44,44,43,43,00,41,41,44,44,43,43,40,40,16
14,00,46,46,42,42,44,44,43,43,00,43,43,42,42,46,46,42,42,16
14,00,45,45,43,43,46,46,45,45,00,43,43,42,42,46,46,42,42,16
14,00,45,45,43,43,42,42,45,45,00,46,46,41,41,40,40,41,41,16
14,63,44,44,40,40,42,42,41,41,00,46,46,41,41,40,40,41,41,16
14,00,44,44,40,40,42,42,41,41,63,42,42,46,46,41,41,43,43,16
14,00,43,43,45,45,40,40,42,42,00,42,42,46,46,41,41,43,43,16
14,62,43,43,45,45,40,40,42,42,00,40,40,45,45,44,44,40,40,16
14,00,42,42,41,41,40,40,46,46,00,40,40,45,45,44,44,40,40,16
14,00,42,42,41,41,40,40,46,46,00,45,45,42,42,43,43,41,41,16
14,00,41,41,45,45,42,42,44,44,00,45,45,42,42,43,43,41,41,16
14,60,41,41,45,45,42,42,44,44,00,60,00,00,00,00,00,02,00,16
14,40,40,42,42,44,44,46,46,43,43,41,41,45,45,46,46,99,00,16
13,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12
10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,11
14,02,99,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,63,16
14,99,99,00,00,00,45,46,00,00,00,00,00,43,42,41,40,00,00,16
14,40,41,42,43,44,45,46,00,44,46,45,44,43,42,41,40,00,00,16
14,00,00,00,00,00,00,00,00,44,46,45,44,43,42,41,40,00,00,16
14,00,41,42,43,44,45,46,00,00,00,00,00,00,00,41,40,40,00,16
14,00,41,60,43,61,45,41,41,41,41,41,00,00,00,41,41,41,00,16
14,00,41,00,43,00,45,41,40,40,40,41,00,00,00,00,42,42,00,16
14,00,41,00,43,00,45,41,40,31,40,41,00,46,40,00,43,43,00,16
14,00,41,00,43,00,45,41,40,00,40,41,00,40,46,00,00,00,00,16
14,00,41,00,00,00,45,41,41,00,41,41,00,46,40,00,00,00,00,16
14,00,42,00,00,00,42,42,00,00,42,42,00,00,00,00,43,43,00,16
14,00,43,00,00,00,43,43,00,00,43,43,00,43,00,41,42,42,00,16
14,00,44,00,44,44,44,44,00,00,44,44,00,43,00,41,41,41,00,16
14,00,45,00,45,45,45,45,00,00,45,45,00,43,00,41,40,40,00,16
14,00,46,00,46,46,46,46,00,00,46,46,62,43,63,41,40,00,00,16
14,00,00,00,42,41,40,45,00,00,46,45,44,43,42,41,40,00,00,16
14,41,41,00,42,41,40,44,00,00,46,45,44,43,42,41,40,00,00,16
14,40,41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,62,16
13,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12
1,0,3,0,0,0,2,0,0,0,0,1,4,0,0,1
60
600,3000,4000
